"","year","doy","hour","temp","rh","windspeed","precip","solardiff","solar"
"397",2011,290,12,26.19,0.8425,1.88,1.74,26.3214211497116,486.781078850288
"398",2011,290,13,26.08,0.85,1.79,2.16,23.3642554741597,430.32324452584
"399",2011,290,14,25.83,0.8656,1.7,1.97,16.0445536339051,291.357946366095
"400",2011,290,15,25.5,0.8869,1.63,1.49,14.5607090305093,256.036790969491
"401",2011,290,16,25.06,0.9206,1.36,0.89,7.88631564565688,127.901184354343
"402",2011,290,17,24.37,0.9562,0.93,0.49,3.07540437009567,34.5370956299043
"403",2011,290,18,23.4,0.9712,0.74,0.3,0,0
"404",2011,290,19,23.09,0.9762,0.8,0.24,0,0
"405",2011,290,20,22.9,0.98,0.87,0.21,0,0
"406",2011,290,21,22.73,0.9831,0.97,0.13,0,0
"407",2011,290,22,22.67,0.9831,1.13,0.05,0,0
"408",2011,290,23,22.73,0.9806,1.36,0.05,0,0
"409",2011,291,0,22.92,0.975,1.81,0.07,0,0
"410",2011,291,1,23.1,0.9719,2.07,0.15,0,0
"411",2011,291,2,23.19,0.97,2.15,0.25,0,0
"412",2011,291,3,23.15,0.9712,2.07,0.31,0,0
"413",2011,291,4,23.06,0.9731,1.99,0.37,0,0
"414",2011,291,5,23.08,0.9725,2.16,0.41,0,0
"415",2011,291,6,23.13,0.9725,2.29,0.5,3.91,0
"416",2011,291,7,23.51,0.9688,2.48,2.39,2.61153247163454,28.9234675283655
"417",2011,291,8,24.2,0.9619,2.73,3.16,4.50195880721295,72.8480411927871
"418",2011,291,9,24.95,0.9531,2.82,4.21,7.30693878517544,128.353061214825
"419",2011,291,10,25.68,0.9381,3.08,4.82,7.23610825132471,131.313891748675
"420",2011,291,11,26.22,0.9225,3.39,4.8,7.29865517564314,134.353844824357
"421",2011,291,12,26.6,0.91,3.62,3.76,6.09655678531079,112.690943214689
"422",2011,291,13,26.76,0.9031,3.72,2.88,4.89423771904063,90.0932622809594
"423",2011,291,14,26.7,0.9075,3.72,1.93,6.22616062729013,112.98633937271
"424",2011,291,15,26.44,0.9188,3.82,1.32,4.21201985110363,73.9879801488964
"425",2011,291,16,26.05,0.93,4.02,1.26,2.63438798334164,42.6281120166584
"426",2011,291,17,25.66,0.9419,4.12,1.23,1.45006924301001,16.05993075699
"427",2011,291,18,25.47,0.9481,4.49,1.12,0,0
"428",2011,291,19,25.45,0.9519,4.9,1.33,0,0
"429",2011,291,20,25.51,0.95,5.06,1.42,0,0
"430",2011,291,21,25.55,0.95,5.32,1.51,0,0
"431",2011,291,22,25.63,0.945,5.52,1.42,0,0
"432",2011,291,23,25.73,0.9425,6.16,1.41,0,0
"433",2011,292,0,25.81,0.9444,6.59,1.53,0,0
"434",2011,292,1,25.9,0.9481,6.56,1.55,0,0
"435",2011,292,2,25.94,0.9512,6.22,1.55,0,0
"436",2011,292,3,25.91,0.9525,5.83,1.56,0,0
"437",2011,292,4,25.84,0.9562,5.37,1.63,0,0
"438",2011,292,5,25.74,0.9606,4.91,1.54,0,0
"439",2011,292,6,25.65,0.9644,4.41,1.61,7.4375,0
"440",2011,292,7,25.74,0.9644,3.95,0.09,8.70926188843968,95.0757381115603
"441",2011,292,8,26.12,0.9612,3.51,0.1,16.3562200958013,264.058779904199
"442",2011,292,9,26.67,0.9494,3.26,0.12,26.0303732087961,456.769626791204
"443",2011,292,10,26.97,0.9375,3.04,0.14,35.000119106083,634.714880893917
"444",2011,292,11,26.87,0.9244,3.59,0.1,40.2806741759461,741.081825824054
"445",2011,292,12,26.76,0.8825,5.03,0.07,39.9534545775029,738.136545422497
"446",2011,292,13,26.31,0.8356,5.37,0.06,38.6703235901794,711.454676409821
"447",2011,292,14,25.78,0.8244,4.76,0.04,34.5048134479629,625.732686552037
"448",2011,292,15,25.37,0.835,4.2,0.03,22.1739367554155,389.098563244585
"449",2011,292,16,24.61,0.8362,4.62,0.02,12.3750001088572,199.784999891143
"450",2011,292,17,22.98,0.8175,4.9,0.01,3.90525870918978,42.6322412908102
"451",2011,292,18,21.08,0.8188,4.03,0,0,0
"452",2011,292,19,19.82,0.8344,3.26,0,0,0
"453",2011,292,20,18.98,0.8438,3.01,0,0,0
"454",2011,292,21,18.15,0.8581,2.68,0,0,0
"455",2011,292,22,17.42,0.8681,2.46,0,0,0
"456",2011,292,23,16.81,0.8762,2.25,0,0,0
"457",2011,293,0,16.4,0.8844,2.05,0,0,0
"458",2011,293,1,16.47,0.8806,2,0,0,0
"459",2011,293,2,16.65,0.8744,1.95,0,0,0
"460",2011,293,3,16.85,0.8688,1.86,0,0,0
"461",2011,293,4,16.93,0.87,1.62,0,0,0
"462",2011,293,5,16.74,0.8775,1.43,0,0,0
"463",2011,293,6,16.45,0.885,1.39,0,13.3875,0
"464",2011,293,7,17.86,0.8369,2.2,0,23.5097358336456,252.825264166354
"465",2011,293,8,19.44,0.7531,3.23,0,42.3593253540505,682.26567464595
"466",2011,293,9,20.9,0.67,3.83,0,57.152036334833,1001.82046366517
"467",2011,293,10,21.79,0.6319,4.01,0,67.8811900188215,1230.15380998118
"468",2011,293,11,22.36,0.6162,3.78,0,69.5773016385591,1279.37269836144
"469",2011,293,12,22.51,0.6069,3.43,0,70.042278773571,1293.35772122643
"470",2011,293,13,22.11,0.6125,3.03,0,60.9952242625364,1121.56727573746
"471",2011,293,14,21.83,0.6225,2.67,0,44.3910355656448,804.461464434355
"472",2011,293,15,21.78,0.6269,2.4,0,31.7562284005202,556.65627159948
"473",2011,293,16,21.18,0.6606,2.02,0,17.6443359920508,284.190664007949
"474",2011,293,17,20.06,0.7462,1.46,0,4.64626431040213,49.9662356895979
"475",2011,293,18,18.84,0.8181,1.05,0,0,0
"476",2011,293,19,18.13,0.835,1.06,0,0,0
"477",2011,293,20,17.44,0.8488,1.09,0,0,0
"478",2011,293,21,16.76,0.8594,1.15,0,0,0
"479",2011,293,22,16.12,0.8675,1.26,0,0,0
"480",2011,293,23,15.48,0.8756,1.39,0,0,0
"481",2011,294,0,14.82,0.8856,1.44,0,0,0
"482",2011,294,1,14.12,0.8969,1.44,0,0,0
"483",2011,294,2,13.58,0.905,1.44,0,0,0
"484",2011,294,3,13.12,0.9119,1.42,0,0,0
"485",2011,294,4,12.72,0.9175,1.38,0,0,0
"486",2011,294,5,12.35,0.9206,1.31,0,0,0
"487",2011,294,6,11.94,0.925,1.22,0,17.51,0
"488",2011,294,7,13.35,0.8562,2.27,0,27.5629402739175,291.824559726082
"489",2011,294,8,15.52,0.7844,2.52,0,43.9851051865874,706.777394813413
"490",2011,294,9,18.67,0.6569,3.17,0,61.0785047306169,1069.50649526938
"491",2011,294,10,20.43,0.6106,3.36,0,73.692782643526,1334.54471735647
"492",2011,294,11,21.65,0.5844,3.28,0,80.8435639141612,1485.70643608584
"493",2011,294,12,22.49,0.5669,3.12,0,80.540306267812,1486.43469373219
"494",2011,294,13,22.98,0.5581,2.95,0,74.9502742712596,1377.40222572874
"495",2011,294,14,23.12,0.5544,2.82,0,62.9841437894872,1140.61585621051
"496",2011,294,15,22.87,0.5594,2.71,0,45.0293825568325,788.480617443167
"497",2011,294,16,22.05,0.585,2.48,0,26.5753199918736,427.027180008126
"498",2011,294,17,20.09,0.7144,1.45,0,6.00773069443472,63.6072693055653
"499",2011,294,18,17.31,0.7762,1.24,0,0,0
"500",2011,294,19,16.3,0.7894,1.39,0,0,0
"501",2011,294,20,15.45,0.8019,1.48,0,0,0
"502",2011,294,21,14.7,0.8125,1.52,0,0,0
"503",2011,294,22,13.98,0.8225,1.57,0,0,0
"504",2011,294,23,13.3,0.8319,1.66,0,0,0
"505",2011,295,0,12.65,0.8394,1.71,0,0,0
"506",2011,295,1,12.06,0.8456,1.76,0,0,0
"507",2011,295,2,11.55,0.8506,1.82,0,0,0
"508",2011,295,3,11.15,0.855,1.88,0,0,0
"509",2011,295,4,10.86,0.8594,2,0,0,0
"510",2011,295,5,10.69,0.8638,2.17,0,0,0
"511",2011,295,6,10.56,0.8706,2.31,0,16.49,0
"512",2011,295,7,11.81,0.8262,3.2,0,27.4458974834303,285.90660251657
"513",2011,295,8,14.4,0.7644,3.27,0,43.9597379579931,704.677762042007
"514",2011,295,9,18.04,0.6856,3.49,0,60.3661877736239,1055.89631222638
"515",2011,295,10,21.13,0.6375,3.65,0,72.9961849637054,1321.00381503629
"516",2011,295,11,23.03,0.6269,3.41,0,77.9943663174384,1432.54063368256
"517",2011,295,12,24.24,0.6138,3.2,0,78.9849186514287,1456.96508134857
"518",2011,295,13,24.79,0.6038,3.12,0,69.0740157721571,1268.69848422784
"519",2011,295,14,25.01,0.5988,3.12,0,57.1729265767559,1034.65207342324
"520",2011,295,15,24.69,0.6106,3.07,0,43.3514956705157,758.283504329484
"521",2011,295,16,24.01,0.65,2.72,0,25.9116638783901,415.36583612161
"522",2011,295,17,22.36,0.7462,1.91,0,5.36038144257964,55.8396185574204
"523",2011,295,18,20.3,0.7888,1.91,0,0,0
"524",2011,295,19,19.79,0.7969,2.5,0,0,0
"525",2011,295,20,19.1,0.8162,2.66,0,0,0
"526",2011,295,21,18.21,0.8444,2.33,0,0,0
"527",2011,295,22,17.35,0.8731,2.05,0,0,0
"528",2011,295,23,16.79,0.8888,2.02,0,0,0
"529",2011,296,0,16.67,0.8794,2.3,0,0,0
"530",2011,296,1,16.36,0.8812,2.43,0,0,0
"531",2011,296,2,15.99,0.8862,2.57,0,0,0
"532",2011,296,3,15.62,0.8944,2.68,0,0,0
"533",2011,296,4,15.28,0.9062,2.78,0,0,0
"534",2011,296,5,15.03,0.92,2.78,0,0,0
"535",2011,296,6,14.87,0.9369,2.68,0,15.8525,0
"536",2011,296,7,16.23,0.8838,3.39,0,26.6508131509222,272.974186849078
"537",2011,296,8,18.78,0.8175,3.35,0,41.9017765673297,670.05822343267
"538",2011,296,9,22.3,0.7169,3.4,0,56.1420040688943,980.942995931106
"539",2011,296,10,24.83,0.6562,3.37,0,67.2103399337075,1215.43966006629
"540",2011,296,11,26.2,0.6344,2.99,0,68.8827300993587,1264.46976990064
"541",2011,296,12,27,0.6138,2.59,0,69.552032831605,1282.28796716839
"542",2011,296,13,27.33,0.5994,2.26,0,62.5242566869422,1147.74824331306
"543",2011,296,14,27.24,0.6,2.08,0,53.8595782404478,974.002921759552
"544",2011,296,15,26.86,0.6144,2.16,0,37.8812432175373,661.881256782463
"545",2011,296,16,25.82,0.6656,2.12,0,20.4431243961787,326.909375603821
"546",2011,296,17,24.12,0.7581,1.69,0,4.44180219182037,45.4956978081796
"547",2011,296,18,22.53,0.79,1.93,0,0,0
"548",2011,296,19,22.03,0.8012,2.59,0,0,0
"549",2011,296,20,21.33,0.8194,2.61,0,0,0
"550",2011,296,21,20.62,0.8356,2.37,0,0,0
"551",2011,296,22,19.83,0.8525,2.08,0,0,0
"552",2011,296,23,19.09,0.8619,1.95,0,0,0
"553",2011,297,0,18.48,0.8625,1.93,0,0,0
"554",2011,297,1,18.03,0.8538,2.01,0,0,0
"555",2011,297,2,17.65,0.8462,2.09,0,0,0
"556",2011,297,3,17.3,0.8431,2.23,0,0,0
"557",2011,297,4,16.87,0.85,2.23,0,0,0
"558",2011,297,5,16.51,0.8588,2.3,0,0,0
"559",2011,297,6,16.15,0.8694,2.34,0,14.025,0
"560",2011,297,7,16.7,0.8444,2.92,0,27.3496688157083,275.250331184292
"561",2011,297,8,18.52,0.7925,2.83,0,40.5849384369208,647.405061563079
"562",2011,297,9,21.63,0.67,3.25,0,57.1168206797516,996.883179320248
"563",2011,297,10,23.87,0.5856,3.62,0,72.180585515685,1304.39441448431
"564",2011,297,11,25.07,0.5669,3.53,0,79.5831574997856,1460.06434250021
"565",2011,297,12,25.86,0.56,3.35,0,77.7691790236511,1433.02082097635
"566",2011,297,13,26.28,0.5569,3.18,0,72.3073847987811,1326.58011520122
"567",2011,297,14,26.33,0.5556,3.02,0,60.8710309774911,1100.01646902251
"568",2011,297,15,25.97,0.56,2.91,0,44.3461444430894,773.991355556911
"569",2011,297,16,25.02,0.59,2.59,0,24.6372739078095,393.01022609219
"570",2011,297,17,22.76,0.7044,1.63,0,5.16647535914714,51.9960246408529
"571",2011,297,18,20.05,0.7406,1.62,0,0,0
"572",2011,297,19,19.22,0.7512,1.99,0,0,0
"573",2011,297,20,18.44,0.7756,2.21,0,0,0
"574",2011,297,21,17.68,0.815,2.21,0,0,0
"575",2011,297,22,16.97,0.8594,2.19,0,0,0
"576",2011,297,23,16.26,0.9088,2.12,0,0,0
"577",2011,298,0,15.66,0.95,2.05,0,0,0
"578",2011,298,1,15.17,0.9831,2.04,0,0,0
"579",2011,298,2,14.87,1,2.29,0,0,0
"580",2011,298,3,14.63,1,2.6,0,0,0
"581",2011,298,4,14.42,1,2.79,0,0,0
"582",2011,298,5,14.23,0.995,2.88,0,0,0
"583",2011,298,6,14.09,0.9931,2.87,0,12.1125,0
"584",2011,298,7,15.44,0.9162,3.63,0,23.746549827408,234.653450172592
"585",2011,298,8,18.37,0.8144,3.59,0,37.8003218702628,601.484678129737
"586",2011,298,9,22.12,0.7088,3.9,0,54.529758885586,950.680241114414
"587",2011,298,10,25.06,0.615,4.55,0,70.6574031483787,1275.95509685162
"588",2011,298,11,26.37,0.5819,4.4,0,76.2920598192966,1398.8829401807
"589",2011,298,12,27.09,0.5631,4.15,0,72.9143908579692,1342.84560914203
"590",2011,298,13,27.34,0.5512,3.92,0,68.4078875757985,1254.3196124242
"591",2011,298,14,27.25,0.5469,3.71,0,54.6616463933425,987.098353606657
"592",2011,298,15,26.7,0.5606,3.48,0,39.6431254878087,691.144374512191
"593",2011,298,16,25.64,0.6138,2.9,0,21.8127106657281,347.087289334272
"594",2011,298,17,23.72,0.6962,2.16,0,4.10096666427276,40.5240333357272
"595",2011,298,18,21.69,0.7294,2.14,0,0,0
"596",2011,298,19,21.07,0.74,2.55,0,0,0
"597",2011,298,20,20.33,0.7619,2.48,0,0,0
"598",2011,298,21,19.53,0.8,2.11,0,0,0
"599",2011,298,22,18.98,0.8356,1.86,0,0,0
"600",2011,298,23,18.61,0.8631,1.72,0,0,0
"601",2011,299,0,18.32,0.8844,1.6,0,0,0
"602",2011,299,1,18.07,0.9025,1.48,0,0,0
"603",2011,299,2,17.91,0.9156,1.4,0,0,0
"604",2011,299,3,17.86,0.92,1.38,0,0,0
"605",2011,299,4,17.79,0.9256,1.35,0,0,0
"606",2011,299,5,17.71,0.935,1.34,0,0,0
"607",2011,299,6,17.67,0.9444,1.31,0,12.5375,0
"608",2011,299,7,19.94,0.87,1.52,0,25.9212129717402,251.30628702826
"609",2011,299,8,22.91,0.7575,2.56,0,41.1546563744982,653.210343625502
"610",2011,299,9,25.17,0.6638,2.91,0,57.9290065622736,1008.82099343773
"611",2011,299,10,26.53,0.6256,2.91,0,70.0093869952121,1263.34311300479
"612",2011,299,11,27.41,0.6012,2.62,0,70.6312580466391,1294.34124195336
"613",2011,299,12,28,0.5788,2.23,0,63.0749034083518,1161.01009659165
"614",2011,299,13,28.23,0.565,1.88,0,62.122607257884,1138.41739274212
"615",2011,299,14,28.22,0.5619,1.7,0,51.2802637028647,925.369736297135
"616",2011,299,15,27.94,0.5712,1.68,0,34.1296473722272,594.360352627773
"617",2011,299,16,27.15,0.615,1.54,0,19.4841025252016,309.253397474798
"618",2011,299,17,25.37,0.7312,1.06,0,4.57783801064612,44.3821619893539
"619",2011,299,18,23.16,0.7475,1,0,0,0
"620",2011,299,19,22.65,0.7725,1.12,0,0,0
"621",2011,299,20,22.12,0.8156,1.2,0,0,0
"622",2011,299,21,21.55,0.8662,1.24,0,0,0
"623",2011,299,22,21.04,0.9081,1.26,0,0,0
"624",2011,299,23,20.55,0.9362,1.25,0,0,0
"625",2011,300,0,20.15,0.9512,1.2,0,0,0
"626",2011,300,1,19.87,0.9594,1.13,0,0,0
"627",2011,300,2,19.65,0.9638,1.05,0,0,0
"628",2011,300,3,19.55,0.9612,0.99,0,0,0
"629",2011,300,4,19.6,0.9525,0.98,0,0,0
"630",2011,300,5,19.63,0.95,0.99,0,0,0
"631",2011,300,6,19.58,0.9556,1,0,11.3475,0
"632",2011,300,7,21.44,0.8956,1.26,0,20.8445925341798,198.11540746582
"633",2011,300,8,23.72,0.7988,2.09,0,32.2240844877029,510.160915512297
"634",2011,300,9,25.78,0.7169,2.21,0,48.4415873775277,842.655912622472
"635",2011,300,10,26.86,0.6806,2.13,0,58.0972135133067,1047.62528648669
"636",2011,300,11,27.58,0.6569,1.94,0,61.2545594606504,1121.86044053935
"637",2011,300,12,28.15,0.6375,1.77,0,56.431030714111,1038.15646928589
"638",2011,300,13,28.51,0.6256,1.6,0,50.2349878758046,920.040012124196
"639",2011,300,14,28.63,0.6212,1.47,0,35.9855708101217,648.901929189878
"640",2011,300,15,28.43,0.63,1.38,0,24.5430907002183,426.934409299782
"641",2011,300,16,27.98,0.6731,1.02,0,11.9180127552075,188.681987244793
"642",2011,300,17,26.64,0.7675,0.73,0,3.07490107258864,29.2250989274114
"643",2011,300,18,25.33,0.7669,0.75,0,0,0
"644",2011,300,19,24.76,0.79,0.77,0,0,0
"645",2011,300,20,24.26,0.8131,0.78,0,0,0
"646",2011,300,21,23.87,0.8338,0.78,0,0,0
"647",2011,300,22,23.44,0.8544,0.81,0,0,0
"648",2011,300,23,23.11,0.8712,0.82,0,0,0
"649",2011,301,0,22.97,0.885,0.78,0,0,0
"650",2011,301,1,23.02,0.8894,0.74,0.01,0,0
"651",2011,301,2,23.05,0.8938,0.7,0.01,0,0
"652",2011,301,3,23.01,0.8981,0.67,0.01,0,0
"653",2011,301,4,22.84,0.9119,0.67,0.01,0,0
"654",2011,301,5,22.52,0.935,0.73,0.01,0,0
"655",2011,301,6,22.23,0.9581,0.76,0.01,7.0125,0
"656",2011,301,7,22.65,0.9606,0.69,0.62,14.4074092667331,134.130090733267
"657",2011,301,8,24.11,0.9219,1.2,0.84,22.7751250972715,359.639874902729
"658",2011,301,9,24.98,0.9012,1.24,1.47,31.4545522441238,546.545447755876
"659",2011,301,10,25.83,0.8725,1.29,3.03,30.2339694459609,544.791030554039
"660",2011,301,11,26.29,0.8475,1.25,4.66,30.276503014058,554.183496985942
"661",2011,301,12,26.58,0.8188,1.06,5.5,25.3637353593601,466.36126464064
"662",2011,301,13,26.69,0.8012,0.86,5.17,22.0931288355201,404.39437116448
"663",2011,301,14,26.62,0.7975,0.43,4.75,14.2633722818602,257.01412771814
"664",2011,301,15,26.47,0.8119,0.3,4.59,8.30307665855914,144.271923341441
"665",2011,301,16,25.91,0.84,0.61,4.62,3.341094146299,52.758905853701
"666",2011,301,17,24.69,0.9188,0.58,4.31,0.515286454461127,4.79721354553887
"667",2011,301,18,23.72,0.9431,0.7,4.21,0,0
"668",2011,301,19,23.4,0.9588,0.9,4.11,0,0
"669",2011,301,20,23.22,0.9625,1.26,3.88,0,0
"670",2011,301,21,23.09,0.965,1.51,3.62,0,0
"671",2011,301,22,22.95,0.9719,1.48,3.18,0,0
"672",2011,301,23,22.76,0.98,1.26,2.76,0,0
"673",2011,302,0,22.81,0.9825,1.25,2.01,0,0
"674",2011,302,1,23.12,0.9806,1.45,1.34,0,0
"675",2011,302,2,23.37,0.9781,1.7,1,0,0
"676",2011,302,3,23.33,0.9775,1.57,0.67,0,0
"677",2011,302,4,23.07,0.9794,1.3,0.5,0,0
"678",2011,302,5,22.8,0.9806,1.23,0.5,0,0
"679",2011,302,6,22.74,0.9806,1.27,0.57,6.29,0
"680",2011,302,7,23.44,0.9738,1.73,0.27,12.0843318804335,110.103168119566
"681",2011,302,8,24.37,0.96,2.33,0.33,20.6285637860145,324.896436213985
"682",2011,302,9,25.13,0.9412,2.49,0.42,30.1453737118256,523.204626288174
"683",2011,302,10,25.9,0.9069,2.8,0.67,39.8971106812105,718.387889318789
"684",2011,302,11,26.58,0.8719,2.87,1.28,45.2306268068902,827.42187319311
"685",2011,302,12,26.93,0.8544,2.57,1.87,51.9051675881417,953.857332411858
"686",2011,302,13,26.84,0.8588,2.02,1.36,50.3235605806948,920.588939419305
"687",2011,302,14,26.36,0.8756,1.7,1.6,39.613121607311,713.274378392689
"688",2011,302,15,25.67,0.8856,2.02,1.03,25.4059282442291,440.946571755771
"689",2011,302,16,24.73,0.9038,2.6,0.97,18.4210791004262,290.128920899574
"690",2011,302,17,23.55,0.9412,2.87,0.61,2.84559745497513,25.9269025450249
"691",2011,302,18,22.71,0.9556,3.4,0.51,0,0
"692",2011,302,19,22.23,0.9606,3.93,0.27,0,0
"693",2011,302,20,21.75,0.96,4.2,0.17,0,0
"694",2011,302,21,21.08,0.9588,4.28,0.16,0,0
"695",2011,302,22,20.36,0.9569,4.14,0.06,0,0
"696",2011,302,23,19.73,0.9494,4.27,0.03,0,0
"697",2011,303,0,19.3,0.9462,4.34,0.02,0,0
"698",2011,303,1,18.98,0.9469,4.24,0.03,0,0
"699",2011,303,2,18.69,0.9394,4.34,0.03,0,0
"700",2011,303,3,18.36,0.9325,4.32,0.03,0,0
"701",2011,303,4,18.06,0.9188,4.29,0.03,0,0
"702",2011,303,5,17.86,0.9138,4,0.03,0,0
"703",2011,303,6,17.83,0.91,3.83,0.03,8.2875,0
"704",2011,303,7,18.39,0.9038,3.69,0.1,23.3243107714838,207.790689228516
"705",2011,303,8,20.05,0.8731,3.83,0.1,22.9129354905339,359.927064509466
"706",2011,303,9,22.26,0.8175,4.08,0.1,34.2849852501603,594.37501474984
"707",2011,303,10,23.91,0.7719,4.57,0.1,36.0043983554993,647.820601644501
"708",2011,303,11,24.81,0.7488,4.9,0.14,33.8321557774289,618.542844222571
"709",2011,303,12,25.18,0.7488,4.97,0.49,22.9146210521999,420.8703789478
"710",2011,303,13,25.27,0.7562,5.01,0.78,23.5458579915487,430.481642008451
"711",2011,303,14,25.05,0.7719,4.98,0.59,17.9350685406667,322.702431459333
"712",2011,303,15,24.42,0.805,4.69,0.35,11.7976321608515,204.527367839148
"713",2011,303,16,23.55,0.8569,3.95,0.15,5.70279766538378,89.5822023346162
"714",2011,303,17,22.57,0.9112,3.22,0.1,1.85719502832888,16.5453049716711
"715",2011,303,18,21.9,0.9394,3.17,0.08,0,0
"716",2011,303,19,21.8,0.9412,3.56,0.07,0,0
"717",2011,303,20,21.7,0.9481,3.56,0.1,0,0
"718",2011,303,21,21.66,0.9538,3.58,0.18,0,0
"719",2011,303,22,21.71,0.9569,3.8,0.29,0,0
"720",2011,303,23,21.76,0.9594,3.62,0.45,0,0
"721",2011,304,0,21.8,0.9625,3.33,0.58,0,0
"722",2011,304,1,21.83,0.9656,2.89,0.84,0,0
"723",2011,304,2,21.86,0.97,2.31,1.2,0,0
"724",2011,304,3,21.78,0.9788,1.51,1.38,0,0
"725",2011,304,4,21.67,0.9844,0.99,1.52,0,0
"726",2011,304,5,21.73,0.9825,0.75,1.67,0,0
"727",2011,304,6,21.94,0.9762,0.71,1.65,4.8875,0
"728",2011,304,7,22.44,0.9769,0.62,0.33,8.32263792940178,72.4273620705982
"729",2011,304,8,23.64,0.965,1.25,0.38,17.7733281119255,278.451671888075
"730",2011,304,9,24.13,0.9525,1.96,0.39,25.5582409997352,442.579259000265
"731",2011,304,10,24.75,0.9338,2.41,0.52,35.5032604863499,638.33423951365
"732",2011,304,11,25.19,0.905,2.6,0.67,35.4167341719945,647.133265828005
"733",2011,304,12,25.37,0.8781,2.6,0.96,32.0821951879264,588.927804812074
"734",2011,304,13,25.19,0.8675,2.55,0.74,32.1418991629402,587.29560083706
"735",2011,304,14,24.65,0.8681,2.86,0.51,35.2345508516377,633.502949148362
"736",2011,304,15,23.58,0.8825,3.5,0.4,22.9084442478789,396.694055752121
"737",2011,304,16,22.51,0.9012,3.77,0.15,10.1412519226869,158.881248077313
"738",2011,304,17,21.51,0.9206,3.3,0.05,2.86911991776746,24.9683800822325
"739",2011,304,18,20.69,0.9294,3.08,0.01,0,0
"740",2011,304,19,20.35,0.9262,3.25,0,0,0
"741",2011,304,20,20.18,0.9194,3.21,0,0,0
"742",2011,304,21,19.74,0.9294,2.8,0,0,0
"743",2011,304,22,19.13,0.9469,2.47,0,0,0
"744",2011,304,23,18.64,0.9556,2.58,0,0,0
"745",2011,305,0,18.15,0.9631,2.88,0,0,0
"746",2011,305,1,17.71,0.9662,3.12,0,0,0
"747",2011,305,2,17.37,0.9662,3.29,0,0,0
"748",2011,305,3,17.13,0.965,3.44,0,0,0
"749",2011,305,4,16.94,0.965,3.5,0,0,0
"750",2011,305,5,16.79,0.965,3.5,0,0,0
"751",2011,305,6,16.62,0.9669,3.4,0.01,9.01,0
"752",2011,305,7,17.2,0.9456,3.68,0.01,27.8799259034349,236.767574096565
"753",2011,305,8,19.17,0.8944,4.12,0.01,41.0557788722848,641.494221127715
"754",2011,305,9,21.91,0.8238,4.78,0.01,57.5667141890884,995.710785810912
"755",2011,305,10,24.32,0.7538,5.03,0.05,66.4221073471443,1193.36289265286
"756",2011,305,11,25.74,0.7081,4.8,0.05,64.7278477144111,1182.00965228559
"757",2011,305,12,26.49,0.6775,4.52,0.04,66.4406378996024,1218.9718621004
"758",2011,305,13,26.71,0.6631,4.33,0.06,50.2244850750102,917.16051492499
"759",2011,305,14,26.65,0.6588,4.23,0.06,50.7879718987594,912.474528101241
"760",2011,305,15,26.17,0.6744,4.12,0.05,37.6763145764037,651.673685423596
"761",2011,305,16,25,0.7325,3.73,0.01,21.5325545106634,336.444945489337
"762",2011,305,17,23.26,0.8006,3.48,0.01,4.06535614586782,34.5246438541322
"763",2011,305,18,21.75,0.8362,3.82,0.01,0,0
"764",2011,305,19,20.69,0.8612,3.82,0.01,0,0
"765",2011,305,20,19.61,0.9006,3.41,0,0,0
"766",2011,305,21,18.84,0.9194,3.32,0,0,0
"767",2011,305,22,18.3,0.9288,3.28,0,0,0
"768",2011,305,23,17.88,0.9325,3.21,0,0,0
"769",2011,306,0,17.58,0.9344,3.18,0,0,0
"770",2011,306,1,17.41,0.9312,3.03,0,0,0
"771",2011,306,2,17.37,0.9262,2.85,0,0,0
"772",2011,306,3,17.53,0.9162,2.8,0,0,0
"773",2011,306,4,17.51,0.92,2.6,0,0,0
"774",2011,306,5,17.5,0.9238,2.52,0,0,0
"775",2011,306,6,17.41,0.9294,2.43,0,8.84,0
"776",2011,306,7,18.73,0.8869,3,0,29.6120945268562,245.150405473144
"777",2011,306,8,21.1,0.8175,3.72,0,42.1082923356976,656.166707664303
"778",2011,306,9,23.46,0.7075,4.31,0,58.3851223777496,1008.70487762225
"779",2011,306,10,24.84,0.6369,4.65,0,69.711038947048,1251.52896105295
"780",2011,306,11,25.67,0.6119,4.54,0,75.1734617463607,1371.95153825364
"781",2011,306,12,26.19,0.595,4.39,0,72.1501774204073,1322.99732257959
"782",2011,306,13,26.4,0.5838,4.25,0,66.9209389854827,1221.33906101452
"783",2011,306,14,26.25,0.5812,4.16,0,55.8172665166598,1002.09273348334
"784",2011,306,15,25.67,0.5919,4.02,0,39.375309750774,680.277190249226
"785",2011,306,16,24.49,0.645,3.39,0,21.6564254556692,337.468574544331
"786",2011,306,17,22.4,0.7394,2.53,0,4.17729778940338,34.5827022105966
"787",2011,306,18,20.51,0.7956,2.29,0,0,0
"788",2011,306,19,19.54,0.8262,2.23,0,0,0
"789",2011,306,20,18.84,0.8512,2.05,0,0,0
"790",2011,306,21,18.33,0.8706,1.86,0,0,0
"791",2011,306,22,17.94,0.8888,1.72,0,0,0
"792",2011,306,23,17.67,0.905,1.62,0,0,0
"793",2011,307,0,17.46,0.9212,1.52,0,0,0
"794",2011,307,1,17.28,0.9369,1.41,0,0,0
"795",2011,307,2,17.12,0.9506,1.33,0,0,0
"796",2011,307,3,17.01,0.9606,1.27,0,0,0
"797",2011,307,4,16.87,0.9731,1.24,0,0,0
